osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
way/560618752,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8559753,145.3740176
way/560618754,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8559987,145.3741968
node/563762682,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.8422436,144.9359947
node/563762764,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.842557,144.93652
node/565859987,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7325439,145.2360498
node/565867404,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8822274,145.2290615
way/566268064,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.7756249,145.2194298
node/566872413,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.8385092,144.9446271
way/568998327,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7755555,145.0716468
node/571113422,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8621996,144.9722015
way/573824833,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6390785,144.8678218
node/575455086,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8526737,145.0002268
node/576843553,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8560042,144.9923935
node/577243373,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8504843,144.9732146
way/578836056,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8450181,144.9418802
node/582477989,Closed,accessible_toilet,toilets,,,,,,True,-37.9097786,145.0858561
way/584815519,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.7177433,145.0526329
node/585128211,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6955602,145.0220626
node/586508340,Accessible Toilet,accessible_toilet,toilets,limited,,,,,True,-37.839989,144.9813236
node/587597015,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8533841,145.3690593
node/589396597,Accessible Toilet,accessible_toilet,toilets,no,,,Melbourne City Council,,True,-37.8122563,144.9738619
node/589516620,Accessible Toilet,accessible_toilet,toilets,no,,,Melbourne City Council,,True,-37.8152281,144.9668997
node/591416771,Accessible Toilet,accessible_toilet,toilets,yes,,,Melbourne City Council,,True,-37.819412,144.961285
way/591924836,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7403082,145.0005635
way/592541830,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7162293,145.0081477
node/594158872,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8967257,145.1962944
node/595594342,Accessible Toilet,accessible_toilet,toilets,yes,,,Melbourne City Council,,True,-37.8100362,144.9699065
node/596263048,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8535967,145.0598754
